City,Venue,Show Time,Total Seats,Booked Seats,Occupancy (%),Booked Collection (₹),Total Collection (₹),Avg Ticket Price (₹)
Bengaluru,Anjan Digital 4K A/C Cinema: Magadi Road,Unknown,929,7,0.75%,800.00,116125.00,125.00
Bengaluru,Ashoka Cinemas - Dolby Laser: Chikkabanavara,Unknown,408,0,0.00%,0.00,55080.00,135.00
Bengaluru,Brundha RGB Laser 4K Projection: Hongasandra DMart,Unknown,708,60,8.47%,9000.00,95580.00,135.00
Bengaluru,Chandrodaya Digital 4K Cinema: Vidyapeeta Circle,Unknown,671,0,0.00%,0.00,90585.00,135.00
Bengaluru,Cinephile HSR Layout: PNR Felicity Mall Haralur Rd,Unknown,194,90,46.39%,21240.00,45784.00,236.00
Bengaluru,Cinepolis: Binnypet Mall,Unknown,290,42,14.48%,7560.00,52200.00,180.00
Bengaluru,Cinepolis: Lulu Mall, Bengaluru,Unknown,235,27,11.49%,6210.00,54050.00,230.00
Bengaluru,Cinepolis: Nexus Shantiniketan, Bengaluru,Unknown,167,98,58.68%,23128.00,39412.00,236.00
Bengaluru,Cinepolis: Orion Avenue Mall, Banaswadi,Unknown,185,45,24.32%,10620.00,43660.00,236.00
Bengaluru,Cinepolis: Royal Meenakshi Mall,Unknown,244,62,25.41%,14632.00,57584.00,236.00
Bengaluru,Cinepolis: SJR (Central Mall) Arekere, Bannergatta,Unknown,200,48,24.00%,11328.00,47200.00,236.00
Bengaluru,Cinepolis: SJR (Central Mall) Arekere, Bannergatta,Unknown,150,46,30.67%,10856.00,35400.00,236.00
Bengaluru,Gopalan Grand Mall: Old Madras Road,Unknown,379,12,3.17%,2832.00,89444.00,236.00
Bengaluru,Gopalan Mall: Sirsi Circle,Unknown,179,4,2.23%,944.00,42244.00,236.00
Bengaluru,INOX: Brookefield Mall,Unknown,116,74,63.79%,17464.00,27376.00,236.00
Bengaluru,INOX: Central, JP Nagar, Mantri Junction,Unknown,260,40,15.38%,9440.00,61360.00,236.00
Bengaluru,INOX: Galleria Mall, Yelahanka,Unknown,272,107,39.34%,22610.00,58570.67,215.33
Bengaluru,INOX: Garuda Mall, Magrath Road,Unknown,175,15,8.57%,3540.00,41300.00,236.00
Bengaluru,INOX: Garuda Swagath Mall, Jayanagar,Unknown,286,27,9.44%,4770.00,48620.00,170.00
Bengaluru,INOX: Garuda Yelahanka, Bengaluru,Unknown,183,25,13.66%,5512.00,36356.00,198.67
Bengaluru,INOX: M5 Ecity, Bengaluru,Unknown,51,51,100.00%,12690.00,12240.00,240.00
Bengaluru,INOX: Megaplex Mall of Asia Bangalore,Unknown,212,87,41.04%,20532.00,50032.00,236.00
Bengaluru,INOX: Megaplex Mall of Asia Bangalore,Unknown,47,32,68.09%,20350.00,29375.00,625.00
Bengaluru,INOX: Nexus, Whitefield,Unknown,198,117,59.09%,27612.00,46728.00,236.00
Bengaluru,INOX:SBR Horizon, Seegehalli Whitefield-Hoskote Rd,Unknown,254,49,19.29%,11564.00,59944.00,236.00
Bengaluru,Kino Cinemas: Seegehalli Kadugodi, Bengaluru,Unknown,168,39,23.21%,7020.00,30240.00,180.00
Bengaluru,Manasa RGB Laser ATMOS: Konanakunte,Unknown,524,4,0.76%,480.00,70740.00,135.00
Bengaluru,Miraj Cinemas: TGN Lotus Elite, Magadi Road,Unknown,227,3,1.32%,708.00,48124.00,212.00
Bengaluru,Miraj Cinemas: TGN Lotus Elite, Magadi Road,Unknown,227,12,5.29%,2832.00,48124.00,212.00
Bengaluru,Movietime Cinemas: YGR Signature Mall, RR Nagar,Unknown,321,29,9.03%,6844.00,75756.00,236.00
Bengaluru,Murali Cinemas(Gokula)4K Dolby7.1 A/C 3D:Mathikere,Unknown,596,84,14.09%,10080.00,71520.00,120.00
Bengaluru,PVR: Aura Park Square, Whitefield,Unknown,132,99,75.00%,23364.00,31152.00,236.00
Bengaluru,PVR: Bhartiya Mall of Bengaluru,Unknown,217,52,23.96%,12272.00,51212.00,236.00
Bengaluru,PVR: Global Mall, Mysore Road, Bengaluru,Unknown,239,51,21.34%,12036.00,56404.00,236.00
Bengaluru,PVR: GT World Mall, Magadi Road,Unknown,240,22,9.17%,4932.00,50880.00,212.00
Bengaluru,PVR: MSR Elements Mall, Tanisandhra Main Road,Unknown,203,39,19.21%,9204.00,47908.00,236.00
Bengaluru,PVR: Nexus (Formerly Forum), Koramangala,Unknown,178,77,43.26%,18172.00,42008.00,236.00
Bengaluru,PVR: Orion Mall, Dr Rajkumar Road,Unknown,387,80,20.67%,18880.00,91332.00,236.00
Bengaluru,PVR: Orion Uptown, Old Madras Road, Bengaluru,Unknown,201,105,52.24%,24780.00,47436.00,236.00
Bengaluru,PVR: Phoenix Marketcity Mall, Whitefield Road,Unknown,202,77,38.12%,18172.00,47672.00,236.00
Bengaluru,PVR: Soul Spirit Central Mall, Bellandur,Unknown,224,129,57.59%,30444.00,52864.00,236.00
Bengaluru,PVR: Superplex Forum Mall, Kanakapura Road,Unknown,238,72,30.25%,16992.00,56168.00,236.00
Bengaluru,PVR: Vaishnavi Sapphire Mall, Yeshwanthpur,Unknown,196,21,10.71%,4956.00,46256.00,236.00
Bengaluru,PVR: Vaishnavi Sapphire Mall, Yeshwanthpur,Unknown,135,21,15.56%,4956.00,31860.00,236.00
Bengaluru,PVR: Vega City, Bannerghatta Road,Unknown,162,47,29.01%,11092.00,38232.00,236.00
Bengaluru,PVR: VR Bengaluru, Whitefield Road,Unknown,304,85,27.96%,20060.00,71744.00,236.00
Bengaluru,PVR: VR Bengaluru, Whitefield Road,Unknown,56,30,53.57%,17600.00,32200.00,575.00
Bengaluru,Roopa Cinema 4K Dolby Atmos 3D A/C: Nelamangala,Unknown,715,85,11.89%,13000.00,125125.00,175.00
Bengaluru,Sandhya RGB Laser Atmos: Bengaluru,Unknown,756,85,11.24%,12750.00,107730.00,142.50
Bengaluru,Siddeshwara 4K Dolby Atmos 3D 7.1 Cinema: JP Nagar,Unknown,696,2,0.29%,270.00,93960.00,135.00
Bengaluru,Sri Balaji 4K A/C Dolby Atmos: Dommasandra,Unknown,405,1,0.25%,130.00,56700.00,140.00
Bengaluru,Sri Krishna Lazer Projection 4K: Bomanahalli,Unknown,589,15,2.55%,2250.00,88350.00,150.00
Bengaluru,Sri Lakshmi A/C 4k Dolby 7.1: Gottigere,Unknown,578,106,18.34%,15900.00,86700.00,150.00
Bengaluru,Sri Lakshmi A/C 4K Projection: Rammurthy Nagar,Unknown,454,21,4.63%,3150.00,68100.00,150.00
Bengaluru,Sri Radhakrishna Theatre, 4K Dolby Atmos: RT Nagar,Unknown,738,36,4.88%,4920.00,99630.00,135.00
Bengaluru,Sri Srinivasa 4K Dolby Digital 7.1 Padmanabanagara,Unknown,509,4,0.79%,520.00,69563.33,136.67
Bengaluru,Sri Vajreshwari Cinemas AC 4K Dolby ATMOS: Ullal,Unknown,581,0,0.00%,0.00,91023.33,156.67
Bengaluru,Sri Vinayaka Cinemas 4K Dolby 7.1 (A/C): Varthur,Unknown,437,16,3.66%,2310.00,63365.00,145.00
Bengaluru,Srinivasa Theater A/C 4K Dolby Atmos: Kadugudi,Unknown,495,303,61.21%,46230.00,79200.00,160.00
Bengaluru,Urvashi Cinema: Bengaluru,Unknown,1100,24,2.18%,4216.00,214866.67,195.33
Bengaluru,V Cinema (Vijayalakshmi Theatre): Garudacharpalya,Unknown,634,211,33.28%,31650.00,95100.00,150.00
Bengaluru,V Cinemas: T.C Palya Main Road, Ramamurthy Nagar,Unknown,114,84,73.68%,17430.00,22268.00,195.33
Bengaluru,Vaibhav Digital 4k Dolby 7.1: Sanjaynagar,Unknown,964,132,13.69%,23150.00,168700.00,175.00
Bengaluru,Vaishnavi and Vaibhavi Cinema: Uttarahalli,Unknown,456,4,0.88%,580.00,62320.00,136.67
Bengaluru,Veerabhadreshwara Theatre 4KDOLBY 7.1 Kamala Nagar,Unknown,707,5,0.71%,550.00,74235.00,105.00
Bengaluru,Venkateshwara Theatre - Konappana Agrahara (E.City,Unknown,375,107,28.53%,15270.00,50625.00,135.00
Bengaluru,Vinayaka Cinemas 4K Dolby 11.5 A/C 3D: Harinagar,Unknown,544,94,17.28%,14600.00,95200.00,175.00
Bengaluru,VR Cinemas 4K A/C 7.1 Dolby Atmos: Mallathalli,Unknown,537,0,0.00%,0.00,72495.00,135.00
Mysore,DRC Cinemas: BM Habitat Mall,Unknown,197,26,13.20%,5596.00,42946.00,218.00
Mysore,INOX: Centro, Mysore,Unknown,127,8,6.30%,1888.00,29972.00,236.00
Mysore,INOX: Mall of Mysuru,Unknown,278,2,0.72%,472.00,65608.00,236.00
Mysore,PVR: Garuda Mall, Albert Victor Road, Mysuru,Unknown,119,6,5.04%,1200.00,23800.00,200.00
Mysore,PVR: Nexus Mall Centre City, Mysuru,Unknown,152,5,3.29%,1180.00,35872.00,236.00
Hubli,Cinepolis: Urban Oasis Mall, Hubli,Unknown,278,7,2.52%,1070.00,41700.00,150.00
Hubli,Laxmi Citypride Multiplex: Laxmi Mall, Hubli,Unknown,209,9,4.31%,1620.00,33440.00,160.00
Gulbarga,INOX: Orchid Mall, Kalaburagi,Unknown,208,14,6.73%,2644.00,38549.33,185.33
